complex_id	complex_name	protein_id
DECOY_4	DECOY_Multisubunit ACTR coactivator complex	Q9NVC6
DECOY_4	DECOY_Multisubunit ACTR coactivator complex	Q9BTC8
DECOY_4	DECOY_Multisubunit ACTR coactivator complex	P08311
DECOY_4025	DECOY_Affixin-actinin(alpha) complex	Q13227
DECOY_4025	DECOY_Affixin-actinin(alpha) complex	P18858
DECOY_4039	DECOY_PAR4-BACE1 complex	P62875
DECOY_4039	DECOY_PAR4-BACE1 complex	Q7L2E3
DECOY_404	DECOY_Isocitrate dehydrogenase, cytoplasmic	P62917
DECOY_4043	DECOY_NEMO-HIF2(alpha)-ARNT complex	P60709
DECOY_4043	DECOY_NEMO-HIF2(alpha)-ARNT complex	P15884
DECOY_4043	DECOY_NEMO-HIF2(alpha)-ARNT complex	P49711
DECOY_4062	DECOY_NRP1-VEGFR2-VEGF(165) complex	Q12933
DECOY_4062	DECOY_NRP1-VEGFR2-VEGF(165) complex	Q99627
DECOY_4062	DECOY_NRP1-VEGFR2-VEGF(165) complex	P51532
DECOY_407	DECOY_Guanylyl cyclase, soluble (GUCY1A2, GUCY1B3)	Q9UBF6
DECOY_407	DECOY_Guanylyl cyclase, soluble (GUCY1A2, GUCY1B3)	Q8TAQ2
DECOY_4072	DECOY_Heterotrimeric SKP1-CUL1-ROC1 complex	P50750
DECOY_4072	DECOY_Heterotrimeric SKP1-CUL1-ROC1 complex	P43405
DECOY_4072	DECOY_Heterotrimeric SKP1-CUL1-ROC1 complex	Q13526
DECOY_408	DECOY_Guanylyl cyclase, soluble (GUCY1A3, GUCY1B3)	Q9UK53
DECOY_408	DECOY_Guanylyl cyclase, soluble (GUCY1A3, GUCY1B3)	P35249
DECOY_4081	DECOY_Ku70/Ku86 complex	O60671
DECOY_4081	DECOY_Ku70/Ku86 complex	Q15029
DECOY_4082	DECOY_Ku70/Ku86/Werner complex	Q29RF7
DECOY_4082	DECOY_Ku70/Ku86/Werner complex	P48357
DECOY_4082	DECOY_Ku70/Ku86/Werner complex	P51787
DECOY_4089	DECOY_SMAD6-HOXC8 complex	Q969H4
DECOY_4089	DECOY_SMAD6-HOXC8 complex	Q15007
DECOY_4090	DECOY_SMAD6-HOXA9 complex	P05556
DECOY_4090	DECOY_SMAD6-HOXA9 complex	P84022
DECOY_4095	DECOY_Catulin (alpha) - catenin (beta) complex	Q9UK45
DECOY_4095	DECOY_Catulin (alpha) - catenin (beta) complex	P60866
DECOY_4096	DECOY_Catenin (alpha) - catenin (beta) complex	Q9UNP9
DECOY_4096	DECOY_Catenin (alpha) - catenin (beta) complex	A0JLT2
DECOY_41	DECOY_Mi-2/NuRD-MTA2 complex	O43678
DECOY_41	DECOY_Mi-2/NuRD-MTA2 complex	P49767
DECOY_41	DECOY_Mi-2/NuRD-MTA2 complex	Q92769
DECOY_41	DECOY_Mi-2/NuRD-MTA2 complex	P18084
DECOY_41	DECOY_Mi-2/NuRD-MTA2 complex	O95983
DECOY_415	DECOY_EXO1-MLH1-PMS2 complex	Q15014
DECOY_415	DECOY_EXO1-MLH1-PMS2 complex	O15379
DECOY_415	DECOY_EXO1-MLH1-PMS2 complex	P56945
DECOY_4158-1	DECOY_HSP90-FKBP38-CAM-Ca(2+) complex-1	P40938
DECOY_4158-1	DECOY_HSP90-FKBP38-CAM-Ca(2+) complex-1	Q12824
DECOY_4158-1	DECOY_HSP90-FKBP38-CAM-Ca(2+) complex-1	P24928
DECOY_4158-2	DECOY_HSP90-FKBP38-CAM-Ca(2+) complex-2	Q13547
DECOY_4158-2	DECOY_HSP90-FKBP38-CAM-Ca(2+) complex-2	Q16594
DECOY_4158-2	DECOY_HSP90-FKBP38-CAM-Ca(2+) complex-2	O60244
DECOY_419	DECOY_Farnesyltransferase	Q13415
DECOY_419	DECOY_Farnesyltransferase	Q9UBC3
DECOY_4200	DECOY_DLP1-hFIS1 complex	Q09472
DECOY_4200	DECOY_DLP1-hFIS1 complex	Q13393
DECOY_4216	DECOY_GR-hnRNP U complex	P46531
DECOY_4216	DECOY_GR-hnRNP U complex	P55884
DECOY_422	DECOY_Beta-dystroglycan-caveolin-3 complex	Q12905
DECOY_422	DECOY_Beta-dystroglycan-caveolin-3 complex	P06756
DECOY_423	DECOY_EXO1-MLH1-PMS2 complex	P38398
DECOY_423	DECOY_EXO1-MLH1-PMS2 complex	O75529
DECOY_423	DECOY_EXO1-MLH1-PMS2 complex	Q05086
DECOY_424	DECOY_EXO1-MLH1-PCNA complex	P17947
DECOY_424	DECOY_EXO1-MLH1-PCNA complex	P05141
DECOY_424	DECOY_EXO1-MLH1-PCNA complex	Q9NQT4
DECOY_425	DECOY_MSH4-MSH5-GPS2 complex	Q9UBB5
DECOY_425	DECOY_MSH4-MSH5-GPS2 complex	Q13485
DECOY_425	DECOY_MSH4-MSH5-GPS2 complex	Q9BUQ8
DECOY_426	DECOY_Meprin A	O15360
DECOY_426	DECOY_Meprin A	Q06609
DECOY_428	DECOY_Molybdopterin synthase	P49959
DECOY_428	DECOY_Molybdopterin synthase	Q14839
DECOY_429	DECOY_Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)	Q02543
DECOY_429	DECOY_Phosphatidylinositol 3-kinase complex (PIK3C3, PIK3R4)	P25787
DECOY_43	DECOY_Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant)	P51610
DECOY_43	DECOY_Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant)	O00268
DECOY_43	DECOY_Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant)	Q9H2X6
DECOY_43	DECOY_Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant)	P25963
DECOY_430	DECOY_18S U11/U12 snRNP	Q06190
DECOY_430	DECOY_18S U11/U12 snRNP	Q9Y2Q5
DECOY_430	DECOY_18S U11/U12 snRNP	Q9BQE4
DECOY_430	DECOY_18S U11/U12 snRNP	P05386
DECOY_430	DECOY_18S U11/U12 snRNP	P49336
DECOY_430	DECOY_18S U11/U12 snRNP	Q9Y5S9
DECOY_430	DECOY_18S U11/U12 snRNP	Q9P0W2
DECOY_430	DECOY_18S U11/U12 snRNP	P62917
DECOY_430	DECOY_18S U11/U12 snRNP	P49721
DECOY_430	DECOY_18S U11/U12 snRNP	Q9UHV7
DECOY_430	DECOY_18S U11/U12 snRNP	Q96ST3
DECOY_430	DECOY_18S U11/U12 snRNP	P83881
DECOY_430	DECOY_18S U11/U12 snRNP	Q9UHI6
DECOY_430	DECOY_18S U11/U12 snRNP	Q03135
DECOY_430	DECOY_18S U11/U12 snRNP	P31943
DECOY_430	DECOY_18S U11/U12 snRNP	Q9C005
DECOY_430	DECOY_18S U11/U12 snRNP	O00268
DECOY_430	DECOY_18S U11/U12 snRNP	Q99996
DECOY_430	DECOY_18S U11/U12 snRNP	Q68CP9
DECOY_430	DECOY_18S U11/U12 snRNP	Q00403
DECOY_430	DECOY_18S U11/U12 snRNP	Q01860
DECOY_430	DECOY_18S U11/U12 snRNP	Q9BUE0
DECOY_430	DECOY_18S U11/U12 snRNP	O15315
DECOY_430	DECOY_18S U11/U12 snRNP	O60921
DECOY_431	DECOY_MSH2-MSH6-PMS2-MLH1 complex	P38919
DECOY_431	DECOY_MSH2-MSH6-PMS2-MLH1 complex	P62258
DECOY_431	DECOY_MSH2-MSH6-PMS2-MLH1 complex	O60447
DECOY_431	DECOY_MSH2-MSH6-PMS2-MLH1 complex	P78527
DECOY_432	DECOY_N-NOS-CHIP-HSP70-1 complex	O14497
DECOY_432	DECOY_N-NOS-CHIP-HSP70-1 complex	P15391
DECOY_432	DECOY_N-NOS-CHIP-HSP70-1 complex	P40692
DECOY_433	DECOY_BASC complex (BRCA1-associated genome surveillance complex)	Q9BXM7
DECOY_433	DECOY_BASC complex (BRCA1-associated genome surveillance complex)	P11142
DECOY_433	DECOY_BASC complex (BRCA1-associated genome surveillance complex)	O95168
DECOY_433	DECOY_BASC complex (BRCA1-associated genome surveillance complex)	P17612
DECOY_433	DECOY_BASC complex (BRCA1-associated genome surveillance complex)	Q9UL45
DECOY_433	DECOY_BASC complex (BRCA1-associated genome surveillance complex)	Q5TA45
DECOY_433	DECOY_BASC complex (BRCA1-associated genome surveillance complex)	Q14790
DECOY_433	DECOY_BASC complex (BRCA1-associated genome surveillance complex)	P41743
DECOY_433	DECOY_BASC complex (BRCA1-associated genome surveillance complex)	P04843
DECOY_433	DECOY_BASC complex (BRCA1-associated genome surveillance complex)	A7MCY6
DECOY_433	DECOY_BASC complex (BRCA1-associated genome surveillance complex)	Q9Y490
DECOY_433	DECOY_BASC complex (BRCA1-associated genome surveillance complex)	P61201
DECOY_434	DECOY_BASC (Ab 80) complex (BRCA1-associated genome surveillance complex)	Q05519
DECOY_434	DECOY_BASC (Ab 80) complex (BRCA1-associated genome surveillance complex)	O00422
DECOY_434	DECOY_BASC (Ab 80) complex (BRCA1-associated genome surveillance complex)	P25789
DECOY_434	DECOY_BASC (Ab 80) complex (BRCA1-associated genome surveillance complex)	P08107
DECOY_434	DECOY_BASC (Ab 80) complex (BRCA1-associated genome surveillance complex)	Q9NX70
DECOY_434	DECOY_BASC (Ab 80) complex (BRCA1-associated genome surveillance complex)	P18621
DECOY_434	DECOY_BASC (Ab 80) complex (BRCA1-associated genome surveillance complex)	P25786
DECOY_434	DECOY_BASC (Ab 80) complex (BRCA1-associated genome surveillance complex)	Q9UKL0
DECOY_435	DECOY_BASC (Ab 81) complex (BRCA1-associated genome surveillance complex)	P51532
DECOY_435	DECOY_BASC (Ab 81) complex (BRCA1-associated genome surveillance complex)	Q96NY9
DECOY_435	DECOY_BASC (Ab 81) complex (BRCA1-associated genome surveillance complex)	P15056
DECOY_435	DECOY_BASC (Ab 81) complex (BRCA1-associated genome surveillance complex)	P62826
DECOY_435	DECOY_BASC (Ab 81) complex (BRCA1-associated genome surveillance complex)	Q9H4L4
DECOY_435	DECOY_BASC (Ab 81) complex (BRCA1-associated genome surveillance complex)	P51532
DECOY_436	DECOY_BASC (Ab C-20) complex (BRCA1-associated genome surveillance complex)	Q9Y2X0
DECOY_436	DECOY_BASC (Ab C-20) complex (BRCA1-associated genome surveillance complex)	Q07864
DECOY_436	DECOY_BASC (Ab C-20) complex (BRCA1-associated genome surveillance complex)	Q92759
DECOY_438	DECOY_GCN5-TRRAP histone acetyltransferase complex	P60228
DECOY_438	DECOY_GCN5-TRRAP histone acetyltransferase complex	O60341
DECOY_438	DECOY_GCN5-TRRAP histone acetyltransferase complex	P83731
DECOY_438	DECOY_GCN5-TRRAP histone acetyltransferase complex	P02786
DECOY_438	DECOY_GCN5-TRRAP histone acetyltransferase complex	Q68CP9
DECOY_438	DECOY_GCN5-TRRAP histone acetyltransferase complex	Q12962
DECOY_438	DECOY_GCN5-TRRAP histone acetyltransferase complex	P15880
DECOY_438	DECOY_GCN5-TRRAP histone acetyltransferase complex	P20936
DECOY_438	DECOY_GCN5-TRRAP histone acetyltransferase complex	Q16594
DECOY_438	DECOY_GCN5-TRRAP histone acetyltransferase complex	Q15544
DECOY_4389	DECOY_EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)	Q9P0J6
DECOY_4389	DECOY_EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)	P49959
DECOY_4389	DECOY_EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)	O75362
DECOY_4389	DECOY_EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)	Q06124
DECOY_4392	DECOY_EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)	Q15544
DECOY_4392	DECOY_EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)	Q16576
DECOY_4392	DECOY_EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)	O60244
DECOY_4392	DECOY_EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)	Q09470
DECOY_4392	DECOY_EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)	Q09028
DECOY_4395	DECOY_EIF3 complex (EIF3B, EIF3G, EIF3I)	O43502
DECOY_4395	DECOY_EIF3 complex (EIF3B, EIF3G, EIF3I)	O43502
DECOY_4395	DECOY_EIF3 complex (EIF3B, EIF3G, EIF3I)	P16885
DECOY_4399	DECOY_EIF3 complex (EIF3B, EIF3J, EIF3I)	Q96QK1
DECOY_4399	DECOY_EIF3 complex (EIF3B, EIF3J, EIF3I)	Q09028
DECOY_4399	DECOY_EIF3 complex (EIF3B, EIF3J, EIF3I)	P32856
DECOY_4403	DECOY_EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)	P62736
DECOY_4403	DECOY_EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)	P10827
DECOY_4403	DECOY_EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)	P43246
DECOY_4403	DECOY_EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)	Q9NX14
DECOY_4403	DECOY_EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)	Q8N0S6
DECOY_441	DECOY_TFTC-type histone acetyl transferase complex	P61201
DECOY_441	DECOY_TFTC-type histone acetyl transferase complex	P42345
DECOY_441	DECOY_TFTC-type histone acetyl transferase complex	Q8NHM5
DECOY_441	DECOY_TFTC-type histone acetyl transferase complex	Q9UMX0
DECOY_441	DECOY_TFTC-type histone acetyl transferase complex	Q9H270
DECOY_441	DECOY_TFTC-type histone acetyl transferase complex	O43929
DECOY_441	DECOY_TFTC-type histone acetyl transferase complex	Q9UBU8
DECOY_441	DECOY_TFTC-type histone acetyl transferase complex	Q12962
DECOY_441	DECOY_TFTC-type histone acetyl transferase complex	Q9UNM6
DECOY_441	DECOY_TFTC-type histone acetyl transferase complex	O75832
DECOY_441	DECOY_TFTC-type histone acetyl transferase complex	Q96RN5
DECOY_443	DECOY_BP-SMAD complex	Q03135
DECOY_443	DECOY_BP-SMAD complex	P42345
DECOY_443	DECOY_BP-SMAD complex	O75533
DECOY_443	DECOY_BP-SMAD complex	P43246
DECOY_443	DECOY_BP-SMAD complex	Q9UKV3
DECOY_443	DECOY_BP-SMAD complex	Q9NWX5
DECOY_443	DECOY_BP-SMAD complex	Q9Y5K6
DECOY_443	DECOY_BP-SMAD complex	P84022
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q13112
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P37173
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P84022
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q12824
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P62750
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q96BI3
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9NYB0
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q15054
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	O60671
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q96AP0
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P05067
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q15653
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q13426
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P63208
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P49848
DECOY_445	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q7KZ85
DECOY_4478	DECOY_CBF-DNA complex	Q9BXS5
DECOY_4478	DECOY_CBF-DNA complex	P15036
DECOY_4478	DECOY_CBF-DNA complex	Q8IXH7
DECOY_4498	DECOY_p32-CBF-DNA complex	Q9HD42
DECOY_4498	DECOY_p32-CBF-DNA complex	P16220
DECOY_4498	DECOY_p32-CBF-DNA complex	Q14790
DECOY_4498	DECOY_p32-CBF-DNA complex	P60510
DECOY_45	DECOY_Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant)	P05556
DECOY_45	DECOY_Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant)	O75528
DECOY_45	DECOY_Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant)	P62993
DECOY_45	DECOY_Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant)	O60921
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9NVS2
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	O14497
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P19784
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q15628
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9H9H4
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	A8K8P3
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q13547
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9UMN6
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	O75448
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P62158
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P50613
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q14919
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q02952
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q92922
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9NTJ3
DECOY_455	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9H9A7
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P52435
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P08708
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P62136
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9BT78
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q13643
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P57678
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P51531
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q8TAQ2
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9Y3U8
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q92922
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P16234
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P30281
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	O75586
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9Y5B9
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P42701
DECOY_456	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q03111
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9Y376
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P03923
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q14258
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	O14920
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	O96019
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P14921
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q8TAQ2
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P05106
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	O95983
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q14790
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9Y6K9
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q96EV8
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q12962
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q99873
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q7Z2W9
DECOY_459	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P62140
DECOY_460	DECOY_CRB1-MPP5-INADL complex	P57678
DECOY_460	DECOY_CRB1-MPP5-INADL complex	P08238
DECOY_460	DECOY_CRB1-MPP5-INADL complex	Q8NFZ5
DECOY_461	DECOY_MPP4-MPP5-CRB1 complex	P05556
DECOY_461	DECOY_MPP4-MPP5-CRB1 complex	Q9BYG4
DECOY_461	DECOY_MPP4-MPP5-CRB1 complex	P19404
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P36578
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q16576
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	O75182
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q8TEW0
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q16630
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P49917
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q92529
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	O00422
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P62993
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q12962
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q13797
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P49848
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	O14757
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	O75446
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9UKN8
DECOY_462	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P04049
DECOY_463	DECOY_TFIID-beta complex	P43487
DECOY_463	DECOY_TFIID-beta complex	O43143
DECOY_463	DECOY_TFIID-beta complex	P12830
DECOY_463	DECOY_TFIID-beta complex	O15230
DECOY_463	DECOY_TFIID-beta complex	Q13191
DECOY_463	DECOY_TFIID-beta complex	Q9NPI8
DECOY_463	DECOY_TFIID-beta complex	Q9UKV3
DECOY_463	DECOY_TFIID-beta complex	Q5T653
DECOY_463	DECOY_TFIID-beta complex	Q08170
DECOY_463	DECOY_TFIID-beta complex	P49959
DECOY_463	DECOY_TFIID-beta complex	P84022
DECOY_466	DECOY_Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)	P38159
DECOY_466	DECOY_Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)	Q96ST3
DECOY_466	DECOY_Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)	O43683
DECOY_466	DECOY_Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)	O15294
DECOY_467	DECOY_Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)	P57678
DECOY_467	DECOY_Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)	P40937
DECOY_467	DECOY_Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)	Q9NZS9
DECOY_467	DECOY_Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)	P28222
DECOY_468	DECOY_Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)	P49023
DECOY_468	DECOY_Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)	Q8WVB6
DECOY_468	DECOY_Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)	Q2TAY7
DECOY_468	DECOY_Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)	Q93074
DECOY_469	DECOY_TFIID-beta complex	Q9BXP5
DECOY_469	DECOY_TFIID-beta complex	Q92777
DECOY_469	DECOY_TFIID-beta complex	P34932
DECOY_469	DECOY_TFIID-beta complex	P27694
DECOY_469	DECOY_TFIID-beta complex	Q15545
DECOY_469	DECOY_TFIID-beta complex	Q96ST3
DECOY_469	DECOY_TFIID-beta complex	P14635
DECOY_469	DECOY_TFIID-beta complex	P13010
DECOY_469	DECOY_TFIID-beta complex	Q13616
DECOY_469	DECOY_TFIID-beta complex	Q02880
DECOY_469	DECOY_TFIID-beta complex	Q92529
DECOY_469	DECOY_TFIID-beta complex	Q04206
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q96HR3
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q13216
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9NYB0
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P49848
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q06609
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	O75448
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q8N608
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q8WYA6
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q96BD5
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q13547
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P61326
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	O14936
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	P13726
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q13309
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9NS68
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	Q9BVP2
DECOY_470	DECOY_TFTC complex (TATA-binding protein-free TAF-II-containing complex)	O43524
DECOY_471	DECOY_PCAF complex	O00268
DECOY_471	DECOY_PCAF complex	P40692
DECOY_471	DECOY_PCAF complex	Q13469
DECOY_471	DECOY_PCAF complex	P84022
DECOY_471	DECOY_PCAF complex	P51946
DECOY_471	DECOY_PCAF complex	P08238
DECOY_471	DECOY_PCAF complex	P15884
DECOY_471	DECOY_PCAF complex	Q9Y230
DECOY_471	DECOY_PCAF complex	O94776
DECOY_471	DECOY_PCAF complex	Q969G3
DECOY_472	DECOY_Prolyl 4-hydroxylase (alpha(I)-type)	P62280
DECOY_472	DECOY_Prolyl 4-hydroxylase (alpha(I)-type)	P08047
DECOY_474	DECOY_Prolyl 4-hydroxylase (alpha(III)-type)	P35250
